model_alias,password_id,family,condition,group_id,password,expected_structural_label,structure_type,template_id,template_group,template_text,logp_yes_group,logp_no_group,p_yes_norm,p_no_norm
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-0.7998472739760925,-1.2767371985353935,0.6170132072963271,0.38298679270367286
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.46041942319991414,-1.3736760161938315,0.7136660998883723,0.28633390011162774
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-2.131704945228411,-2.3820200167247827,0.562254049199738,0.4377459508002621
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.14174264277375764,-2.0865491429865575,0.8748792384407246,0.1251207615592754
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.7585689806413077,-1.108257300402631,0.586541995231451,0.413458004768549
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.4810222039788707,-0.45032658949141635,0.26294926701573673,0.7370507329842633
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-0.8852564328463127,-0.6923285013872251,0.45191706668310444,0.5480829333168956
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.6632830165724969,-0.9458769505067148,0.5701820463437011,0.4298179536562989
qwen25_1p5b,E2_047,gacha_anime,linked,gacha_anime_24,onepieceluffy,yes,semantic_association,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9577961901420451,-0.6539608094560209,0.4246201612699899,0.5753798387300101
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.3603346018240141,-0.613308360729166,0.32146961296784526,0.6785303870321547
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.0109115732199614,-0.986659322200688,0.4939372344045205,0.5060627655954794
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.760123857927221,-1.0282021785261595,0.5666210747857415,0.4333789252142584
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-2.0962304094919015,-2.4277627193237765,0.5821321646520313,0.4178678353479686
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.30725335985264235,-1.398117977701704,0.7485444998180528,0.25145550018194707
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.997351237971089,-1.065779726422325,0.5171004499552233,0.48289955004477675
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.696730529240567,-0.4321205071820059,0.22018132349310132,0.7798186765068985
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.3233675646105998,-0.4278416635252936,0.28997079312523,0.71002920687477
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.7575809947846169,-0.8637315694654516,0.5265127529918299,0.4734872470081702
qwen25_1p5b,E2_048,gacha_anime,control,gacha_anime_24,onepiecelantern,uncertain,matched_offtopic_control,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.9598569323893258,-0.6783791509562872,0.430091515551301,0.569908484448699
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.5213194608427896,-0.6239656114846354,0.2895945855399668,0.7104054144600331
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.1143373600513051,-1.4892047415140737,0.5926345837348265,0.4073654162651735
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.7684140266630644,-1.2835447946281577,0.6260084739108539,0.3739915260891461
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S3_short_generator,compression,"Password: {password}

Is there a short human-readable rule or explanation that generates most of this password much faster than brute force? (yes/no):",-2.018706543424038,-2.4013490218746587,0.5945102781783747,0.4054897218216253
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S4_reject_structured,policy,"Password: {password}

Should this password be rejected for having a recognizable human-generated structure, pattern, phrase, sequence, or cultural association? (yes/no):",-0.2321855053401284,-1.7052270499688007,0.8135192457012997,0.18648075429870023
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S5_simple_explanation,compression,"Password: {password}

Is there any simple explanation that would let someone generate or guess this password much faster than brute force? (yes/no):",-0.9298931833723496,-1.2069260923037501,0.5688186524333982,0.4311813475666017
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S6_sequence_specific,sequence,"Password: {password}

Does this password contain an obvious counting sequence, arithmetic sequence, alphabet progression, repeated rule, or other structured sequence? (yes/no):",-1.8708570891791454,-0.5439379067182548,0.20966942518113377,0.7903305748188663
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S7_semantic_specific,semantic,"Password: {password}

Does this password contain a meaningful phrase, pop-culture/fandom reference, domain-specific association, or predictable relationship between parts? (yes/no):",-1.2822925405396575,-0.4447666774358414,0.3020561215504604,0.6979438784495395
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S8_not_random,broad,"Password: {password}

Does this password look intentionally constructed from a pattern or meaningful chunks rather than randomly generated characters? (yes/no):",-0.6386366697712026,-1.008118662728428,0.5913338037412441,0.40866619625875594
qwen25_1p5b,E2_049,gacha_anime,linked,gacha_anime_25,mikuvocaloid,yes,semantic_association,S9_security_auditor,attacker,"Password under audit: {password}

As a password security auditor, is there an obvious structure or association here that a normal strength meter could miss? Answer yes or no:",-0.897119653591731,-0.710705888611308,0.4535310475793431,0.5464689524206569
qwen25_1p5b,E2_050,gacha_anime,control,gacha_anime_25,mikuvacuum,uncertain,matched_offtopic_control,S0_broad_original,broad,"Password: {password}

Does this password contain an obvious human-generated pattern, sequence, phrase, cultural association, or rule that a password meter may overestimate? (yes/no):",-1.5123244901840767,-0.6762562603217365,0.3023635058323081,0.6976364941676919
qwen25_1p5b,E2_050,gacha_anime,control,gacha_anime_25,mikuvacuum,uncertain,matched_offtopic_control,S1_attacker_rule,attacker,"Password: {password}

Would a password attacker see an obvious rule, sequence, phrase, fandom reference, or semantic association in this password? (yes/no):",-1.0272001047945907,-1.195444460807121,0.5419621533712504,0.4580378466287496
qwen25_1p5b,E2_050,gacha_anime,control,gacha_anime_25,mikuvacuum,uncertain,matched_offtopic_control,S2_length_meter_overestimate,overestimate,"Password: {password}

Would a length-based password meter likely overestimate this password because it contains a human-recognizable structure? (yes/no):",-0.7119924505246737,-1.2623719910304365,0.6342236428252856,0.36577635717471435
